model,dataset,benchmark,seed,n_questions,y_train_mean_reasoning,y_test_mean_reasoning,checkpoint_path,frs_pct,pass1_pct,base_reasoning,snr,unfiltered_reasoning_mean,jsonl_path,high_conf_accuracy_pct,cum_top10_mean_reasoning_0_1,pass16_pct,n_problems,n_lines_with_trace_count_neq_16
DS-R1-1.5B,SVAMP,SVAMP,42,100,0.7825,0.69625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-1_5B__SVAMP.json,96.9,65.8,59.74,-1.896066,0.739375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed.jsonl,91.62,0.96875,97.3,1000,0
DS-R1-1.5B,SVAMP,SVAMP,99,100,0.7575,0.72125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-1_5B__SVAMP.json,96.9,65.8,59.74,-1.896066,0.739375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed.jsonl,91.62,0.96875,97.3,1000,0
DS-R1-1.5B,SVAMP,SVAMP,123,100,0.70625,0.7725,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-1_5B__SVAMP.json,96.9,65.8,59.74,-1.896066,0.739375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed.jsonl,91.62,0.96875,97.3,1000,0
DS-R1-1.5B,SVAMP,SVAMP,456,100,0.7425,0.73625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-1_5B__SVAMP.json,96.9,65.8,59.74,-1.896066,0.739375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed.jsonl,91.62,0.96875,97.3,1000,0
DS-R1-1.5B,SVAMP,SVAMP,789,100,0.7575,0.72125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-1_5B__SVAMP.json,96.9,65.8,59.74,-1.896066,0.739375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed.jsonl,91.62,0.96875,97.3,1000,0
DS-R1-1.5B,SVAMP,SVAMP,2024,100,0.7375,0.74125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-1_5B__SVAMP.json,96.9,65.8,59.74,-1.896066,0.739375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed.jsonl,91.62,0.96875,97.3,1000,0
DS-R1-1.5B,SVAMP,SVAMP,3141,100,0.72125,0.7575,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-1_5B__SVAMP.json,96.9,65.8,59.74,-1.896066,0.739375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_0e525c90-6dad-4d11-a8f1-6c63c51fefbb_processed.jsonl,91.62,0.96875,97.3,1000,0
DS-R1-7B,AQuA,AQuA,17,100,0.7475,0.80125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__AQuA.json,96.8,69.3,78.37,2.147622,0.774375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/DeepSeek_R1_Distill_Qwen_7B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2.jsonl,92.14,0.9675,93.7007874015748,254,0
DS-R1-7B,AQuA,AQuA,42,100,0.75125,0.7975,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__AQuA.json,96.8,69.3,78.37,2.147622,0.774375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/DeepSeek_R1_Distill_Qwen_7B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2.jsonl,92.14,0.9675,93.7007874015748,254,0
DS-R1-7B,AQuA,AQuA,99,100,0.76875,0.78,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__AQuA.json,96.8,69.3,78.37,2.147622,0.774375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/DeepSeek_R1_Distill_Qwen_7B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2.jsonl,92.14,0.9675,93.7007874015748,254,0
DS-R1-7B,AQuA,AQuA,123,100,0.795,0.75375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__AQuA.json,96.8,69.3,78.37,2.147622,0.774375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/DeepSeek_R1_Distill_Qwen_7B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2.jsonl,92.14,0.9675,93.7007874015748,254,0
DS-R1-7B,AQuA,AQuA,456,100,0.79625,0.7525,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__AQuA.json,96.8,69.3,78.37,2.147622,0.774375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/DeepSeek_R1_Distill_Qwen_7B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2.jsonl,92.14,0.9675,93.7007874015748,254,0
DS-R1-7B,AQuA,AQuA,789,100,0.79625,0.7525,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__AQuA.json,96.8,69.3,78.37,2.147622,0.774375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/DeepSeek_R1_Distill_Qwen_7B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2.jsonl,92.14,0.9675,93.7007874015748,254,0
DS-R1-7B,AQuA,AQuA,2024,100,0.7275,0.82125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__AQuA.json,96.8,69.3,78.37,2.147622,0.774375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/DeepSeek_R1_Distill_Qwen_7B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2.jsonl,92.14,0.9675,93.7007874015748,254,0
DS-R1-7B,AQuA,AQuA,3141,100,0.755,0.79375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__AQuA.json,96.8,69.3,78.37,2.147622,0.774375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/DeepSeek_R1_Distill_Qwen_7B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_95820d79-d638-420d-a616-12db6599a9f2.jsonl,92.14,0.9675,93.7007874015748,254,0
DS-R1-7B,CommonsenseQA,CSQA,17,100,0.65625,0.72875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__CommonsenseQA.json,79.2,47.3,66.78,-0.12443,0.6925,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl,56.91,0.7925,93.12039312039312,1221,0
DS-R1-7B,CommonsenseQA,CSQA,42,100,0.70375,0.68125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__CommonsenseQA.json,79.2,47.3,66.78,-0.12443,0.6925,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl,56.91,0.7925,93.12039312039312,1221,0
DS-R1-7B,CommonsenseQA,CSQA,99,100,0.71375,0.67125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__CommonsenseQA.json,79.2,47.3,66.78,-0.12443,0.6925,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl,56.91,0.7925,93.12039312039312,1221,0
DS-R1-7B,CommonsenseQA,CSQA,123,100,0.675,0.71,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__CommonsenseQA.json,79.2,47.3,66.78,-0.12443,0.6925,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl,56.91,0.7925,93.12039312039312,1221,0
DS-R1-7B,CommonsenseQA,CSQA,456,100,0.7025,0.6825,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__CommonsenseQA.json,79.2,47.3,66.78,-0.12443,0.6925,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl,56.91,0.7925,93.12039312039312,1221,0
DS-R1-7B,CommonsenseQA,CSQA,789,100,0.67,0.715,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__CommonsenseQA.json,79.2,47.3,66.78,-0.12443,0.6925,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl,56.91,0.7925,93.12039312039312,1221,0
DS-R1-7B,CommonsenseQA,CSQA,2024,100,0.70125,0.68375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__CommonsenseQA.json,79.2,47.3,66.78,-0.12443,0.6925,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl,56.91,0.7925,93.12039312039312,1221,0
DS-R1-7B,CommonsenseQA,CSQA,3141,100,0.69625,0.68875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__CommonsenseQA.json,79.2,47.3,66.78,-0.12443,0.6925,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_c6dc12f4-4ab5-4e8e-8ac8-94c2d5407ac8_processed.jsonl,56.91,0.7925,93.12039312039312,1221,0
DS-R1-7B,GPQA,GPQA,17,100,0.58125,0.5875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GPQA.json,62.9,46.2,65.47,0.755437,0.584375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed.jsonl,43.1,0.62875,98.21428571428572,448,0
DS-R1-7B,GPQA,GPQA,42,100,0.55375,0.615,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GPQA.json,62.9,46.2,65.47,0.755437,0.584375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed.jsonl,43.1,0.62875,98.21428571428572,448,0
DS-R1-7B,GPQA,GPQA,99,100,0.58,0.58875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GPQA.json,62.9,46.2,65.47,0.755437,0.584375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed.jsonl,43.1,0.62875,98.21428571428572,448,0
DS-R1-7B,GPQA,GPQA,123,100,0.57,0.59875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GPQA.json,62.9,46.2,65.47,0.755437,0.584375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed.jsonl,43.1,0.62875,98.21428571428572,448,0
DS-R1-7B,GPQA,GPQA,456,100,0.57125,0.5975,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GPQA.json,62.9,46.2,65.47,0.755437,0.584375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed.jsonl,43.1,0.62875,98.21428571428572,448,0
DS-R1-7B,GPQA,GPQA,789,100,0.58125,0.5875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GPQA.json,62.9,46.2,65.47,0.755437,0.584375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed.jsonl,43.1,0.62875,98.21428571428572,448,0
DS-R1-7B,GPQA,GPQA,2024,100,0.56875,0.6,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GPQA.json,62.9,46.2,65.47,0.755437,0.584375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed.jsonl,43.1,0.62875,98.21428571428572,448,0
DS-R1-7B,GPQA,GPQA,3141,100,0.61375,0.555,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GPQA.json,62.9,46.2,65.47,0.755437,0.584375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_2816a494-b8ce-40f4-bff8-bab69ac9a8b7_processed.jsonl,43.1,0.62875,98.21428571428572,448,0
DS-R1-7B,GSM8K,GSM8K,17,100,0.92125,0.94625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GSM8K.json,98.9,91.5,88.8,3.799395,0.93375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed.jsonl,96.92,0.98875,98.18043972706596,1319,0
DS-R1-7B,GSM8K,GSM8K,42,100,0.90625,0.96125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GSM8K.json,98.9,91.5,88.8,3.799395,0.93375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed.jsonl,96.92,0.98875,98.18043972706596,1319,0
DS-R1-7B,GSM8K,GSM8K,99,100,0.9475,0.92,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GSM8K.json,98.9,91.5,88.8,3.799395,0.93375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed.jsonl,96.92,0.98875,98.18043972706596,1319,0
DS-R1-7B,GSM8K,GSM8K,123,100,0.92875,0.93875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GSM8K.json,98.9,91.5,88.8,3.799395,0.93375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed.jsonl,96.92,0.98875,98.18043972706596,1319,0
DS-R1-7B,GSM8K,GSM8K,456,100,0.95,0.9175,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GSM8K.json,98.9,91.5,88.8,3.799395,0.93375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed.jsonl,96.92,0.98875,98.18043972706596,1319,0
DS-R1-7B,GSM8K,GSM8K,789,100,0.92,0.9475,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GSM8K.json,98.9,91.5,88.8,3.799395,0.93375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed.jsonl,96.92,0.98875,98.18043972706596,1319,0
DS-R1-7B,GSM8K,GSM8K,2024,100,0.94125,0.92625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GSM8K.json,98.9,91.5,88.8,3.799395,0.93375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed.jsonl,96.92,0.98875,98.18043972706596,1319,0
DS-R1-7B,GSM8K,GSM8K,3141,100,0.935,0.9325,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__GSM8K.json,98.9,91.5,88.8,3.799395,0.93375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_7B/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9cf7625b-fa77-4f2f-81b4-2c8fa4419897_processed.jsonl,96.92,0.98875,98.18043972706596,1319,0
DS-R1-7B,MATH500,MATH500,17,100,0.77875,0.71625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__MATH500.json,94.0,63.6,75.88,3.688,0.7475,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/math500__test_custom_custom_-1_seed42_t0.7_s0_e-1/math500__test_custom_custom_-1_seed42_t0.7_s0_e-1.jsonl,77.25,0.94,76.2,500,0
DS-R1-7B,MATH500,MATH500,42,100,0.725,0.77,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__MATH500.json,94.0,63.6,75.88,3.688,0.7475,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/math500__test_custom_custom_-1_seed42_t0.7_s0_e-1/math500__test_custom_custom_-1_seed42_t0.7_s0_e-1.jsonl,77.25,0.94,76.2,500,0
DS-R1-7B,MATH500,MATH500,99,100,0.80625,0.68875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_DS-R1-7B__MATH500.json,94.0,63.6,75.88,3.688,0.7475,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/DeepSeek_R1_Distill_Qwen_7B/math500__test_custom_custom_-1_seed42_t0.7_s0_e-1/math500__test_custom_custom_-1_seed42_t0.7_s0_e-1.jsonl,77.25,0.94,76.2,500,0
