model,dataset,benchmark,question_id,reasoning_score_top_conf,mean_reasoning_score_random,selection_gain_question,n_random_valid,n_top_valid
Phi-4,GSM8K,GSM8K,488,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,573,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,580,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,588,1.0,0.8125,0.1875,1,1
Phi-4,GSM8K,GSM8K,591,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,656,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,669,0.75,1.0,-0.25,1,1
Phi-4,GSM8K,GSM8K,675,0.8125,0.5,0.3125,1,1
Phi-4,GSM8K,GSM8K,694,0.5,1.0,-0.5,1,1
Phi-4,GSM8K,GSM8K,698,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,785,0.75,1.0,-0.25,1,1
Phi-4,GSM8K,GSM8K,798,0.25,1.0,-0.75,1,1
Phi-4,GSM8K,GSM8K,853,1.0,0.25,0.75,1,1
Phi-4,GSM8K,GSM8K,858,1.0,0.3125,0.6875,1,1
Phi-4,GSM8K,GSM8K,908,0.625,1.0,-0.375,1,1
Phi-4,GSM8K,GSM8K,925,0.6875,1.0,-0.3125,1,1
Phi-4,GSM8K,GSM8K,966,0.4375,1.0,-0.5625,1,1
Phi-4,GSM8K,GSM8K,1041,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1073,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1084,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1090,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1127,1.0,0.5,0.5,1,1
Phi-4,GSM8K,GSM8K,1184,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1211,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1219,0.75,1.0,-0.25,1,1
Phi-4,GSM8K,GSM8K,1222,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1230,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1254,1.0,1.0,0.0,1,1
Phi-4,GSM8K,GSM8K,1277,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,0,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,3,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,23,1.0,0.75,0.25,1,1
Phi-4,MATH500,MATH500,25,0.5,0.75,-0.25,1,1
Phi-4,MATH500,MATH500,45,0.75,1.0,-0.25,1,1
Phi-4,MATH500,MATH500,47,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,50,0.25,0.8125,-0.5625,1,1
Phi-4,MATH500,MATH500,54,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,93,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,100,0.25,0.25,0.0,1,1
Phi-4,MATH500,MATH500,104,1.0,0.375,0.625,1,1
Phi-4,MATH500,MATH500,121,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,162,0.6875,1.0,-0.3125,1,1
Phi-4,MATH500,MATH500,169,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,170,0.25,0.3125,-0.0625,1,1
Phi-4,MATH500,MATH500,201,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,204,0.3125,0.4375,-0.125,1,1
Phi-4,MATH500,MATH500,213,1.0,0.3125,0.6875,1,1
Phi-4,MATH500,MATH500,219,0.5625,0.3125,0.25,1,1
Phi-4,MATH500,MATH500,220,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,238,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,244,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,256,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,266,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,271,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,311,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,325,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,331,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,334,1.0,0.5,0.5,1,1
Phi-4,MATH500,MATH500,336,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,337,0.625,0.3125,0.3125,1,1
Phi-4,MATH500,MATH500,350,0.375,1.0,-0.625,1,1
Phi-4,MATH500,MATH500,355,0.25,0.3125,-0.0625,1,1
Phi-4,MATH500,MATH500,373,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,377,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,379,0.75,0.5625,0.1875,1,1
Phi-4,MATH500,MATH500,383,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,388,0.375,1.0,-0.625,1,1
Phi-4,MATH500,MATH500,399,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,405,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,410,1.0,0.4375,0.5625,1,1
Phi-4,MATH500,MATH500,413,1.0,0.75,0.25,1,1
Phi-4,MATH500,MATH500,422,0.25,0.25,0.0,1,1
Phi-4,MATH500,MATH500,429,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,431,0.3125,1.0,-0.6875,1,1
Phi-4,MATH500,MATH500,443,1.0,1.0,0.0,1,1
Phi-4,MATH500,MATH500,447,0.75,1.0,-0.25,1,1
Phi-4,MATH500,MATH500,458,0.875,1.0,-0.125,1,1
Phi-4,MATH500,MATH500,467,0.75,0.625,0.125,1,1
Phi-4,MATH500,MATH500,484,0.25,1.0,-0.75,1,1
Phi-4,SVAMP,SVAMP,2,0.6875,0.5625,0.125,1,1
Phi-4,SVAMP,SVAMP,10,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,27,1.0,0.625,0.375,1,1
Phi-4,SVAMP,SVAMP,30,0.3125,0.6875,-0.375,1,1
Phi-4,SVAMP,SVAMP,37,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,43,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,64,0.75,1.0,-0.25,1,1
Phi-4,SVAMP,SVAMP,119,0.6875,1.0,-0.3125,1,1
Phi-4,SVAMP,SVAMP,148,0.5625,1.0,-0.4375,1,1
Phi-4,SVAMP,SVAMP,150,0.75,0.4375,0.3125,1,1
Phi-4,SVAMP,SVAMP,154,0.75,1.0,-0.25,1,1
Phi-4,SVAMP,SVAMP,217,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,274,1.0,0.25,0.75,1,1
Phi-4,SVAMP,SVAMP,285,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,289,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,305,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,322,0.6875,1.0,-0.3125,1,1
Phi-4,SVAMP,SVAMP,354,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,372,1.0,0.625,0.375,1,1
Phi-4,SVAMP,SVAMP,394,1.0,0.6875,0.3125,1,1
Phi-4,SVAMP,SVAMP,446,0.9375,0.875,0.0625,1,1
Phi-4,SVAMP,SVAMP,451,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,456,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,566,0.5,1.0,-0.5,1,1
Phi-4,SVAMP,SVAMP,570,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,585,1.0,0.25,0.75,1,1
Phi-4,SVAMP,SVAMP,594,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,598,0.6875,0.4375,0.25,1,1
Phi-4,SVAMP,SVAMP,611,1.0,0.25,0.75,1,1
Phi-4,SVAMP,SVAMP,613,0.5,1.0,-0.5,1,1
Phi-4,SVAMP,SVAMP,615,0.3125,1.0,-0.6875,1,1
Phi-4,SVAMP,SVAMP,628,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,641,1.0,0.25,0.75,1,1
Phi-4,SVAMP,SVAMP,645,0.375,0.3125,0.0625,1,1
Phi-4,SVAMP,SVAMP,646,0.75,0.875,-0.125,1,1
Phi-4,SVAMP,SVAMP,648,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,649,0.5,1.0,-0.5,1,1
Phi-4,SVAMP,SVAMP,651,0.5625,1.0,-0.4375,1,1
Phi-4,SVAMP,SVAMP,687,0.5,1.0,-0.5,1,1
Phi-4,SVAMP,SVAMP,702,1.0,0.8125,0.1875,1,1
Phi-4,SVAMP,SVAMP,708,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,738,0.625,1.0,-0.375,1,1
Phi-4,SVAMP,SVAMP,744,1.0,0.8125,0.1875,1,1
Phi-4,SVAMP,SVAMP,810,0.625,1.0,-0.375,1,1
Phi-4,SVAMP,SVAMP,816,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,836,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,958,1.0,1.0,0.0,1,1
Phi-4,SVAMP,SVAMP,963,0.875,0.8125,0.0625,1,1
Phi-4,SVAMP,SVAMP,980,0.0,0.25,-0.25,1,1
Phi-4,SVAMP,SVAMP,998,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,2,0.5625,0.6875,-0.125,1,1
Phi-4-Reas.,AQuA,AQuA,4,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,AQuA,AQuA,10,0.625,0.6875,-0.0625,1,1
Phi-4-Reas.,AQuA,AQuA,13,0.375,1.0,-0.625,1,1
Phi-4-Reas.,AQuA,AQuA,14,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,15,0.625,1.0,-0.375,1,1
Phi-4-Reas.,AQuA,AQuA,19,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,AQuA,AQuA,21,0.8125,0.8125,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,30,0.625,1.0,-0.375,1,1
Phi-4-Reas.,AQuA,AQuA,32,0.3125,0.25,0.0625,1,1
Phi-4-Reas.,AQuA,AQuA,33,0.625,1.0,-0.375,1,1
Phi-4-Reas.,AQuA,AQuA,34,0.6875,1.0,-0.3125,1,1
Phi-4-Reas.,AQuA,AQuA,43,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,AQuA,AQuA,44,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,57,0.75,0.75,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,58,0.8125,0.75,0.0625,1,1
Phi-4-Reas.,AQuA,AQuA,60,0.875,1.0,-0.125,1,1
Phi-4-Reas.,AQuA,AQuA,62,1.0,0.75,0.25,1,1
Phi-4-Reas.,AQuA,AQuA,70,1.0,0.875,0.125,1,1
Phi-4-Reas.,AQuA,AQuA,83,0.625,1.0,-0.375,1,1
Phi-4-Reas.,AQuA,AQuA,87,0.75,0.875,-0.125,1,1
Phi-4-Reas.,AQuA,AQuA,91,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,96,0.4375,1.0,-0.5625,1,1
Phi-4-Reas.,AQuA,AQuA,102,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,104,0.75,0.6875,0.0625,1,1
Phi-4-Reas.,AQuA,AQuA,109,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,AQuA,AQuA,112,0.25,0.25,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,134,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,135,1.0,0.875,0.125,1,1
Phi-4-Reas.,AQuA,AQuA,145,0.4375,1.0,-0.5625,1,1
Phi-4-Reas.,AQuA,AQuA,147,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,149,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,AQuA,AQuA,153,1.0,0.875,0.125,1,1
Phi-4-Reas.,AQuA,AQuA,156,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,166,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,AQuA,AQuA,171,0.75,1.0,-0.25,1,1
Phi-4-Reas.,AQuA,AQuA,176,0.75,0.5,0.25,1,1
Phi-4-Reas.,AQuA,AQuA,181,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,183,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,192,0.8125,1.0,-0.1875,1,1
Phi-4-Reas.,AQuA,AQuA,193,0.5625,0.5625,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,211,1.0,0.75,0.25,1,1
Phi-4-Reas.,AQuA,AQuA,212,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,213,1.0,0.875,0.125,1,1
Phi-4-Reas.,AQuA,AQuA,218,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,224,0.75,0.875,-0.125,1,1
Phi-4-Reas.,AQuA,AQuA,233,1.0,0.5625,0.4375,1,1
Phi-4-Reas.,AQuA,AQuA,240,1.0,1.0,0.0,1,1
Phi-4-Reas.,AQuA,AQuA,242,0.5,0.5625,-0.0625,1,1
Phi-4-Reas.,AQuA,AQuA,245,0.3125,0.6875,-0.375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,31,0.0,0.5625,-0.5625,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,41,1.0,0.75,0.25,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,60,0.0,1.0,-1.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,67,0.0,0.3125,-0.3125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,96,0.4375,0.625,-0.1875,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,105,0.3125,0.3125,0.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,112,0.5625,0.5625,0.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,118,0.4375,1.0,-0.5625,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,133,1.0,0.5625,0.4375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,147,0.25,0.5625,-0.3125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,150,1.0,0.3125,0.6875,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,181,0.0,0.5625,-0.5625,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,184,0.4375,0.0,0.4375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,214,0.0,0.4375,-0.4375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,252,0.5,0.625,-0.125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,290,0.875,0.5625,0.3125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,316,0.3125,0.625,-0.3125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,390,0.8125,0.0,0.8125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,395,0.3125,1.0,-0.6875,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,409,0.5625,0.5625,0.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,427,0.75,0.8125,-0.0625,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,436,0.0,0.5625,-0.5625,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,438,0.0,0.8125,-0.8125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,453,0.3125,0.8125,-0.5,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,463,0.0,0.875,-0.875,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,466,0.0,0.4375,-0.4375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,483,0.25,0.0,0.25,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,533,1.0,1.0,0.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,535,0.6875,0.8125,-0.125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,571,0.5,0.875,-0.375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,582,0.3125,1.0,-0.6875,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,593,0.25,1.0,-0.75,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,648,0.0,0.4375,-0.4375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,664,0.0,0.75,-0.75,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,717,0.3125,0.625,-0.3125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,758,0.0,0.75,-0.75,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,819,1.0,0.875,0.125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,824,0.0,0.625,-0.625,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,831,1.0,0.75,0.25,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,867,0.3125,1.0,-0.6875,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,889,0.0,1.0,-1.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,917,0.0,0.3125,-0.3125,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,944,0.0,1.0,-1.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,953,0.0,1.0,-1.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,1001,0.3125,0.6875,-0.375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,1074,0.3125,0.8125,-0.5,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,1100,0.75,1.0,-0.25,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,1144,0.3125,0.3125,0.0,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,1172,0.3125,0.75,-0.4375,1,1
Phi-4-Reas.,CommonsenseQA,CSQA,1186,0.0,0.5625,-0.5625,1,1
Phi-4-Reas.,GPQA,GPQA,10,0.4375,0.3125,0.125,1,1
Phi-4-Reas.,GPQA,GPQA,14,0.6875,0.3125,0.375,1,1
Phi-4-Reas.,GPQA,GPQA,16,1.0,0.5625,0.4375,1,1
Phi-4-Reas.,GPQA,GPQA,17,0.5625,0.625,-0.0625,1,1
Phi-4-Reas.,GPQA,GPQA,31,0.5625,0.8125,-0.25,1,1
Phi-4-Reas.,GPQA,GPQA,56,1.0,0.625,0.375,1,1
Phi-4-Reas.,GPQA,GPQA,58,0.0,0.5625,-0.5625,1,1
Phi-4-Reas.,GPQA,GPQA,59,0.25,0.6875,-0.4375,1,1
Phi-4-Reas.,GPQA,GPQA,63,0.3125,0.375,-0.0625,1,1
Phi-4-Reas.,GPQA,GPQA,66,1.0,0.5,0.5,1,1
Phi-4-Reas.,GPQA,GPQA,70,0.5,0.8125,-0.3125,1,1
Phi-4-Reas.,GPQA,GPQA,80,0.5625,0.625,-0.0625,1,1
Phi-4-Reas.,GPQA,GPQA,81,0.0,0.3125,-0.3125,1,1
Phi-4-Reas.,GPQA,GPQA,92,0.8125,0.75,0.0625,1,1
Phi-4-Reas.,GPQA,GPQA,105,0.0,0.375,-0.375,1,1
Phi-4-Reas.,GPQA,GPQA,114,0.8125,0.375,0.4375,1,1
Phi-4-Reas.,GPQA,GPQA,119,0.5625,0.375,0.1875,1,1
Phi-4-Reas.,GPQA,GPQA,121,0.3125,0.625,-0.3125,1,1
Phi-4-Reas.,GPQA,GPQA,124,0.25,0.75,-0.5,1,1
Phi-4-Reas.,GPQA,GPQA,135,0.0,0.5,-0.5,1,1
Phi-4-Reas.,GPQA,GPQA,136,0.8125,0.5,0.3125,1,1
Phi-4-Reas.,GPQA,GPQA,152,0.875,0.75,0.125,1,1
Phi-4-Reas.,GPQA,GPQA,154,0.25,0.25,0.0,1,1
Phi-4-Reas.,GPQA,GPQA,177,0.25,0.625,-0.375,1,1
Phi-4-Reas.,GPQA,GPQA,185,0.0,0.625,-0.625,1,1
Phi-4-Reas.,GPQA,GPQA,187,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,GPQA,GPQA,188,0.75,0.8125,-0.0625,1,1
Phi-4-Reas.,GPQA,GPQA,214,0.6875,0.5625,0.125,1,1
Phi-4-Reas.,GPQA,GPQA,219,0.75,0.5625,0.1875,1,1
Phi-4-Reas.,GPQA,GPQA,220,0.25,0.375,-0.125,1,1
Phi-4-Reas.,GPQA,GPQA,235,0.625,0.375,0.25,1,1
Phi-4-Reas.,GPQA,GPQA,255,0.5625,0.3125,0.25,1,1
Phi-4-Reas.,GPQA,GPQA,256,0.0,0.5625,-0.5625,1,1
Phi-4-Reas.,GPQA,GPQA,259,0.5625,0.5625,0.0,1,1
Phi-4-Reas.,GPQA,GPQA,268,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,GPQA,GPQA,282,0.0,0.6875,-0.6875,1,1
Phi-4-Reas.,GPQA,GPQA,288,0.8125,0.4375,0.375,1,1
Phi-4-Reas.,GPQA,GPQA,289,0.625,0.4375,0.1875,1,1
Phi-4-Reas.,GPQA,GPQA,321,0.375,0.625,-0.25,1,1
Phi-4-Reas.,GPQA,GPQA,325,0.5625,0.5625,0.0,1,1
Phi-4-Reas.,GPQA,GPQA,326,1.0,0.5,0.5,1,1
Phi-4-Reas.,GPQA,GPQA,331,0.8125,1.0,-0.1875,1,1
Phi-4-Reas.,GPQA,GPQA,346,0.0,0.5,-0.5,1,1
Phi-4-Reas.,GPQA,GPQA,355,1.0,1.0,0.0,1,1
Phi-4-Reas.,GPQA,GPQA,371,0.0,0.5625,-0.5625,1,1
Phi-4-Reas.,GPQA,GPQA,384,0.5625,0.3125,0.25,1,1
Phi-4-Reas.,GPQA,GPQA,388,0.5,0.5625,-0.0625,1,1
Phi-4-Reas.,GPQA,GPQA,394,0.0,0.3125,-0.3125,1,1
Phi-4-Reas.,GPQA,GPQA,396,0.6875,0.4375,0.25,1,1
Phi-4-Reas.,GPQA,GPQA,418,0.375,1.0,-0.625,1,1
Phi-4-Reas.,GSM8K,GSM8K,25,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,38,0.5,1.0,-0.5,1,1
Phi-4-Reas.,GSM8K,GSM8K,42,0.6875,0.875,-0.1875,1,1
Phi-4-Reas.,GSM8K,GSM8K,97,0.6875,1.0,-0.3125,1,1
Phi-4-Reas.,GSM8K,GSM8K,123,1.0,0.6875,0.3125,1,1
Phi-4-Reas.,GSM8K,GSM8K,153,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,174,0.8125,1.0,-0.1875,1,1
Phi-4-Reas.,GSM8K,GSM8K,182,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,206,0.6875,0.875,-0.1875,1,1
Phi-4-Reas.,GSM8K,GSM8K,247,0.4375,1.0,-0.5625,1,1
Phi-4-Reas.,GSM8K,GSM8K,249,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,252,0.875,1.0,-0.125,1,1
Phi-4-Reas.,GSM8K,GSM8K,257,0.75,1.0,-0.25,1,1
Phi-4-Reas.,GSM8K,GSM8K,280,0.4375,1.0,-0.5625,1,1
Phi-4-Reas.,GSM8K,GSM8K,303,1.0,0.75,0.25,1,1
Phi-4-Reas.,GSM8K,GSM8K,304,0.5625,0.3125,0.25,1,1
Phi-4-Reas.,GSM8K,GSM8K,328,1.0,0.9375,0.0625,1,1
Phi-4-Reas.,GSM8K,GSM8K,330,0.875,1.0,-0.125,1,1
Phi-4-Reas.,GSM8K,GSM8K,333,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,409,0.25,1.0,-0.75,1,1
Phi-4-Reas.,GSM8K,GSM8K,443,0.8125,0.625,0.1875,1,1
Phi-4-Reas.,GSM8K,GSM8K,445,1.0,0.875,0.125,1,1
Phi-4-Reas.,GSM8K,GSM8K,447,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,GSM8K,GSM8K,452,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,495,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,508,0.5625,0.8125,-0.25,1,1
Phi-4-Reas.,GSM8K,GSM8K,510,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,533,0.75,1.0,-0.25,1,1
Phi-4-Reas.,GSM8K,GSM8K,574,0.5,1.0,-0.5,1,1
Phi-4-Reas.,GSM8K,GSM8K,658,0.75,1.0,-0.25,1,1
Phi-4-Reas.,GSM8K,GSM8K,776,0.4375,0.4375,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,817,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,840,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,858,0.4375,0.75,-0.3125,1,1
Phi-4-Reas.,GSM8K,GSM8K,874,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,896,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,902,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,914,0.8125,1.0,-0.1875,1,1
Phi-4-Reas.,GSM8K,GSM8K,948,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,952,0.25,0.3125,-0.0625,1,1
Phi-4-Reas.,GSM8K,GSM8K,1017,0.4375,0.625,-0.1875,1,1
Phi-4-Reas.,GSM8K,GSM8K,1023,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,1070,1.0,0.875,0.125,1,1
Phi-4-Reas.,GSM8K,GSM8K,1071,1.0,0.6875,0.3125,1,1
Phi-4-Reas.,GSM8K,GSM8K,1080,0.6875,1.0,-0.3125,1,1
Phi-4-Reas.,GSM8K,GSM8K,1103,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,1165,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,1207,0.4375,1.0,-0.5625,1,1
Phi-4-Reas.,GSM8K,GSM8K,1218,1.0,1.0,0.0,1,1
Phi-4-Reas.,GSM8K,GSM8K,1289,0.75,1.0,-0.25,1,1
Phi-4-Reas.,MATH500,MATH500,14,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,19,0.625,0.8125,-0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,22,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,53,1.0,0.5,0.5,1,1
Phi-4-Reas.,MATH500,MATH500,67,0.8125,1.0,-0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,75,1.0,0.875,0.125,1,1
Phi-4-Reas.,MATH500,MATH500,83,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,93,0.75,1.0,-0.25,1,1
Phi-4-Reas.,MATH500,MATH500,106,0.5,0.8125,-0.3125,1,1
Phi-4-Reas.,MATH500,MATH500,115,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,MATH500,MATH500,123,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,129,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,144,0.5625,1.0,-0.4375,1,1
Phi-4-Reas.,MATH500,MATH500,145,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,150,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,156,0.8125,0.5,0.3125,1,1
Phi-4-Reas.,MATH500,MATH500,161,0.75,0.875,-0.125,1,1
Phi-4-Reas.,MATH500,MATH500,173,1.0,0.8125,0.1875,1,1
Phi-4-Reas.,MATH500,MATH500,191,0.5,1.0,-0.5,1,1
Phi-4-Reas.,MATH500,MATH500,197,1.0,1.0,0.0,1,1
Phi-4-Reas.,MATH500,MATH500,202,1.0,1.0,0.0,1,1
