model,benchmark,question_idx,trace_idx,bin_label,confidence,correct,faithfulness,utility,coherence,factuality,reasoning_score,judge_ok,source_file
DS-R1-1.5B,AQuA,32,3,30-40,0.16341518092520824,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,248,10,30-40,0.163345663250082,False,3,4,3,5,0.6875,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,243,15,40-50,0.16206377909712058,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,193,8,30-40,0.16284724002625528,False,2,3,3,3,0.4375,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,80,5,40-50,0.16160627304421155,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,7,10,40-50,0.16157311863422857,True,2,3,2,3,0.375,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,4,14,40-50,0.16093910635367376,False,4,5,4,5,0.875,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,186,12,40-50,0.1604001556544852,True,3,4,3,4,0.625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,223,12,40-50,0.16076999395815808,True,4,5,4,5,0.875,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,212,6,40-50,0.15932485597724652,False,3,4,3,5,0.6875,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,253,3,40-50,0.16008238650288723,False,2,3,2,3,0.375,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,221,11,40-50,0.1597732307439069,False,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,41,12,40-50,0.15913504662525446,False,2,3,2,3,0.375,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,199,9,40-50,0.1597487178710815,True,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,64,15,40-50,0.15911735378043831,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,16,14,40-50,0.1586796223236969,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,201,14,40-50,0.15881630122825632,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,22,3,40-50,0.15877648535322472,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,161,8,40-50,0.15849343943158867,True,3,4,3,4,0.625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,230,14,40-50,0.1585758077958169,False,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,242,15,40-50,0.15863828870900537,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,204,13,40-50,0.1583534242737004,False,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,127,12,40-50,0.15822399489595929,True,4,4,3,5,0.75,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,227,9,40-50,0.15811687928657203,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,71,4,40-50,0.1574078648523191,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,64,3,40-50,0.15705976578997105,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,232,11,40-50,0.1572403988994988,True,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,0,6,40-50,0.15698135904902066,True,4,4,3,5,0.75,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,226,10,40-50,0.15644311183312606,False,3,4,3,5,0.6875,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,1,13,40-50,0.15583091685492717,False,3,3,3,3,0.5,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,11,2,40-50,0.15521170510628945,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,60,12,40-50,0.1552621739601883,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,192,10,40-50,0.15629172378851447,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,69,5,40-50,0.1549849982312513,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,220,15,40-50,0.15454938107154373,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,66,14,40-50,0.15437896557613018,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,31,2,40-50,0.1554393734226054,True,4,5,4,5,0.875,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,53,10,40-50,0.15428843579297763,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,63,6,40-50,0.15402243742953656,True,4,5,4,5,0.875,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,52,14,40-50,0.15399526188439822,False,2,3,2,3,0.375,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,208,15,40-50,0.1536736820031305,True,3,3,3,5,0.625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,88,12,40-50,0.1536121421655457,True,3,3,2,4,0.5,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,253,6,40-50,0.15348955860616328,True,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,210,1,40-50,0.15297597304984595,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,215,12,40-50,0.15271137185603573,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,238,5,40-50,0.15225335560206127,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,117,11,40-50,0.1527792026668649,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,104,6,40-50,0.15252887171891766,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,241,4,40-50,0.15207423211437032,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,217,5,40-50,0.151638223211502,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,0,10,40-50,0.15314185334099667,True,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,1,1,40-50,0.15150509433845158,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,AQuA,190,4,40-50,0.15147403628543102,False,2,3,2,3,0.375,True,judged_DS-R1-1.5B__AQuA.json
DS-R1-1.5B,CommonsenseQA,736,2,0-10,0.6156314393950014,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,424,3,0-10,0.2966168569848489,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,271,6,0-10,0.667908531947065,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,629,9,0-10,0.8835930082006429,True,1,1,1,1,0.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1081,9,0-10,0.3540827624818672,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,41,10,0-10,0.8812569190550131,False,1,1,1,1,0.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,944,8,0-10,0.3138540321410184,False,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,996,10,0-10,0.8914373787727563,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1208,15,0-10,0.20426099619642135,False,3,4,4,4,0.6875,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,261,9,0-10,0.26297828012344404,False,1,1,2,1,0.0625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,355,4,0-10,0.28138054807604546,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,931,4,0-10,0.21596896760613626,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,228,6,0-10,0.19475285168615145,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,596,11,0-10,0.2082459112904337,False,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1211,11,0-10,0.2603319059626671,True,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,195,5,0-10,0.2390477094033682,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,929,13,0-10,0.1811274229736919,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,191,15,0-10,0.18258673743178455,False,3,3,4,3,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,748,13,0-10,0.16966841204961564,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,537,8,0-10,0.17860204239932995,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,68,2,0-10,0.17597556421742058,False,3,3,4,3,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,613,9,0-10,0.18058364738483657,True,4,4,3,5,0.75,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,275,9,0-10,0.1739397494506449,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1214,13,0-10,0.18042920966783724,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,539,6,0-10,0.16536478021409012,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,656,7,0-10,0.15411263932921512,False,3,4,4,3,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,535,7,0-10,0.1648305597425623,False,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,655,3,0-10,0.16319469380092883,True,4,5,4,5,0.875,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,648,2,0-10,0.16125531266636411,False,2,3,3,2,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,865,13,0-10,0.15927256028697664,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,637,0,0-10,0.15602346616579016,False,1,1,2,1,0.0625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,930,7,0-10,0.15975632788128805,True,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,436,0,0-10,0.15069080149948436,False,3,4,4,4,0.6875,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,46,3,0-10,0.14857426908210772,False,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,401,12,0-10,0.1461639646205785,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,477,1,0-10,0.14394466840260775,True,3,3,2,4,0.5,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,39,0,0-10,0.14622548014384007,False,3,3,4,3,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,659,3,0-10,0.14409143679485673,True,4,5,5,5,0.9375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,555,6,0-10,0.14404604544307953,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1129,13,0-10,0.14280113130186498,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,276,1,0-10,0.14145252433546443,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,554,8,0-10,0.14200405775912736,False,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,122,10,0-10,0.14175345321627394,False,3,4,4,3,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,161,14,0-10,0.1413394849352007,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,41,11,0-10,0.13923212889869935,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,911,11,0-10,0.13519733710677498,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,591,10,0-10,0.13607672331349205,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,987,7,10-20,0.12850424351308826,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,707,4,10-20,0.13044575003426676,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,345,10,0-10,0.1351472407283873,False,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,460,9,0-10,0.1331346086071947,False,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,442,9,0-10,0.13405195755662758,False,4,5,4,5,0.875,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,422,2,10-20,0.12858436896013317,False,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,887,10,10-20,0.12678133023167587,False,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,602,11,10-20,0.12825238719229506,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,624,4,10-20,0.1256926432530132,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1014,11,10-20,0.12449793353688333,False,2,3,3,3,0.4375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,591,8,10-20,0.12449800266012452,False,1,1,2,1,0.0625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,160,7,10-20,0.12668205800651045,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,913,6,10-20,0.12425391924696272,False,2,3,3,3,0.4375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,646,2,10-20,0.12388194779543597,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,83,8,10-20,0.1228850808306514,True,4,5,5,5,0.9375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,434,15,10-20,0.12228382784034075,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,306,10,10-20,0.12211108320981572,True,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,324,7,10-20,0.12094358128731775,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,670,12,10-20,0.12197758402568044,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1122,9,10-20,0.11971794027415956,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,185,8,10-20,0.12146552136907567,False,2,3,3,3,0.4375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1041,14,10-20,0.12028006662267676,False,1,2,2,1,0.125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,67,0,10-20,0.11707118175985422,False,3,3,4,3,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,835,5,10-20,0.1179520768061945,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,556,9,10-20,0.1152899874956846,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1076,4,10-20,0.11308119118795747,False,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,968,11,10-20,0.11319910928338363,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,968,10,10-20,0.11751501616986681,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,450,1,10-20,0.11481928608319993,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,208,14,10-20,0.11636262428450365,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,297,13,10-20,0.11303040914030099,False,2,2,3,3,0.375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,418,1,10-20,0.11246203913134074,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,792,13,10-20,0.10985874141483504,True,4,5,4,5,0.875,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,101,11,10-20,0.1110026295805747,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,195,2,10-20,0.11010146069061952,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,982,12,10-20,0.10971075292864894,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,762,1,10-20,0.10969444920429781,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,910,3,10-20,0.1110972099050513,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,461,4,10-20,0.10967307170632816,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1120,8,10-20,0.10720963303354279,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,113,11,10-20,0.10850733337825069,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,790,4,10-20,0.1093564316177469,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,668,0,10-20,0.1071546094977291,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1219,8,10-20,0.10665636312455833,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1044,11,10-20,0.10675699819856407,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,858,11,10-20,0.10643567243379369,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,761,6,10-20,0.10592199558437623,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,259,2,10-20,0.1054969635077067,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,345,12,10-20,0.10513002496456428,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,544,13,10-20,0.10567785919532428,True,4,5,4,5,0.875,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,795,5,10-20,0.10452678666285087,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1216,15,20-30,0.10276863275404359,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,143,14,20-30,0.10254097887315833,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1065,15,20-30,0.10145132478309433,False,3,3,4,3,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1066,1,20-30,0.10096910149367808,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,825,12,20-30,0.10164217706096881,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,991,8,20-30,0.10020432197485254,True,4,5,4,5,0.875,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,168,4,10-20,0.10353442429184376,True,2,3,3,3,0.4375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,95,7,20-30,0.0998454120118986,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,226,4,20-30,0.09943622473164769,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,729,2,20-30,0.09954604342790804,True,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,107,14,20-30,0.09941996732237972,False,3,3,3,4,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,620,3,20-30,0.09991065581255273,True,3,3,2,4,0.5,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,457,14,20-30,0.0988406387831429,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1017,10,20-30,0.09873630069990895,False,2,2,2,2,0.25,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,393,3,10-20,0.10615777665207841,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,75,1,20-30,0.09813892218356676,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,58,1,20-30,0.09790715904460644,False,1,1,2,1,0.0625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,461,1,20-30,0.09831026757838691,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,852,6,20-30,0.0972595309873147,False,3,3,3,3,0.5,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,630,5,20-30,0.0974071531773046,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1040,6,20-30,0.09658311485213872,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,105,12,20-30,0.09711262975998994,True,4,4,4,5,0.8125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,870,4,20-30,0.09615172742169194,True,5,5,5,5,1.0,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,215,14,20-30,0.09567620835785286,True,2,3,3,3,0.4375,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,529,7,20-30,0.09605719244931335,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1083,12,20-30,0.09569044496328366,False,3,3,4,4,0.625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1104,15,20-30,0.09519749001231631,False,2,2,3,2,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,24,1,20-30,0.0956067594865846,False,3,3,4,3,0.5625,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,1032,0,20-30,0.09404862445255802,False,2,2,2,3,0.3125,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,314,3,20-30,0.09390479855405638,False,3,3,3,3,0.5,True,judged_DS-R1-1.5B__CommonsenseQA.json
DS-R1-1.5B,CommonsenseQA,613,15,20-30,0.09367705214433458,False,2,3,3,3,0.4375,True,judged_DS-R1-1.5B__CommonsenseQA.json
