model,dataset,benchmark,jsonl_path,question_id,trace_id,selection_type,confidence,correct,random_draw_index,exclude_top_from_random,seed,policy_version
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,183,9,top_conf,0.302321003929395,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,183,10,random,0.1553708249226326,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,184,2,top_conf,0.1674905511273043,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,184,4,random,0.14281028076755922,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,187,15,top_conf,0.1897139850636176,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,187,6,random,0.12669188771585096,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,189,14,top_conf,0.21490689689624654,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,189,1,random,0.12750120767268502,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,191,0,top_conf,0.23861590885998665,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,191,2,random,0.11854445845195326,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,197,7,top_conf,0.22989276738740347,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,197,5,random,0.12307835341300837,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,201,13,top_conf,0.2220287412614578,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,201,10,random,0.15336500954327087,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,202,5,top_conf,0.24997806358618566,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,202,9,random,0.11538782921092339,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,204,8,top_conf,0.3328197673535489,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,204,10,random,0.19786400239743704,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,205,8,top_conf,0.26965684237363247,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,205,13,random,0.13908497203740816,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,207,11,top_conf,0.14266708872719086,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,207,2,random,0.10686122949916502,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,211,3,top_conf,0.18551849584794802,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,211,7,random,0.14206177894915062,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,217,12,top_conf,0.2469734520031892,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,217,10,random,0.14800451924800442,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,218,11,top_conf,0.18186866367134516,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,218,13,random,0.1394811229229857,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,219,11,top_conf,0.3714072896248788,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,219,4,random,0.14492786863493579,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,220,13,top_conf,0.36540407791863644,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,220,1,random,0.17179103429310516,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,229,0,top_conf,0.3320716195225363,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,229,2,random,0.15404760783373872,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,230,3,top_conf,0.29472610156622553,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,230,6,random,0.199741232576651,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,236,8,top_conf,0.19935271830818194,True,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,236,10,random,0.15699237168544317,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,243,4,top_conf,0.3458900308390864,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,243,2,random,0.18444389970354674,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,253,8,top_conf,0.17998944144387566,False,,True,42,selection_gain_v1
DS-R1-1.5B,AQuA,AQuA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_0f6478bd-a92f-42f8-b38d-31be896ceb54.jsonl,253,13,random,0.12502351361881547,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,33,1,top_conf,0.18460972405556964,False,,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,33,13,random,0.054169229594959865,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,71,1,top_conf,0.09801119223182159,False,,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,71,0,random,0.08737371171858874,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,72,10,top_conf,0.13021825673309836,True,,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,72,12,random,0.10061642390547892,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,107,9,top_conf,0.3886747899003094,True,,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,107,8,random,0.0459987068055424,True,0.0,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,157,0,top_conf,0.14637494802611875,False,,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,157,1,random,0.0821909583057862,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,158,1,top_conf,0.1470124920946608,False,,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,158,14,random,0.07384874393482169,False,0.0,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,165,3,top_conf,0.24648207162406874,True,,True,42,selection_gain_v1
DS-R1-1.5B,CommonsenseQA,CSQA,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/DeepSeek_R1_Distill_Qwen_1.5B/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_477c6874-1ced-47d3-ad02-d7fafbfc7615_processed.jsonl,165,13,random,0.094828147056126,True,0.0,True,42,selection_gain_v1
